"REF_DATE","GEO","DGUID","Sex","Indicators","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","Manitoba","2021A000246","Males","Experienced at least one form of bullying in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1663708411","8.2.19.6","68.6","","","","1"
"2023","Manitoba","2021A000246","Males","Experienced at least one form of cyberbullying in the past 12 months","Number of persons","Number","223","units","0","v1663708412","8.2.20.1","9900","","","","0"
"2023","Manitoba","2021A000246","Males","Experienced at least one form of cyberbullying in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1663708413","8.2.20.2","8300","","","","0"
"2023","Manitoba","2021A000246","Males","Experienced at least one form of cyberbullying in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1663708414","8.2.20.3","11500","","","","0"
"2023","Manitoba","2021A000246","Males","Experienced at least one form of cyberbullying in the past 12 months","Percentage","Percent","239","units","0","v1663708415","8.2.20.4","22.2","","","","1"
"2023","Manitoba","2021A000246","Males","Experienced at least one form of cyberbullying in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1663708416","8.2.20.5","18.9","","","","1"
"2023","Manitoba","2021A000246","Males","Experienced at least one form of cyberbullying in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1663708417","8.2.20.6","26.0","","","","1"
"2023","Manitoba","2021A000246","Males","Recreational screen time, within recommended screen time limits","Number of persons","Number","223","units","0","v1663708418","8.2.21.1","10100","","","","0"
"2023","Manitoba","2021A000246","Males","Recreational screen time, within recommended screen time limits","Low 95% confidence interval, number of persons","Number","223","units","0","v1663708419","8.2.21.2","8600","","","","0"
"2023","Manitoba","2021A000246","Males","Recreational screen time, within recommended screen time limits","High 95% confidence interval, number of persons","Number","223","units","0","v1663708420","8.2.21.3","11600","","","","0"
"2023","Manitoba","2021A000246","Males","Recreational screen time, within recommended screen time limits","Percentage","Percent","239","units","0","v1663708421","8.2.21.4","21.7","","","","1"
"2023","Manitoba","2021A000246","Males","Recreational screen time, within recommended screen time limits","Low 95% confidence interval, percentage","Percent","239","units","0","v1663708422","8.2.21.5","18.5","","","","1"
"2023","Manitoba","2021A000246","Males","Recreational screen time, within recommended screen time limits","High 95% confidence interval, percentage","Percent","239","units","0","v1663708423","8.2.21.6","25.4","","","","1"
"2023","Manitoba","2021A000246","Males","Met sleep guidelines in the last 7 days","Number of persons","Number","223","units","0","v1663708424","8.2.22.1","27400","","","","0"
"2023","Manitoba","2021A000246","Males","Met sleep guidelines in the last 7 days","Low 95% confidence interval, number of persons","Number","223","units","0","v1663708425","8.2.22.2","25600","","","","0"
"2023","Manitoba","2021A000246","Males","Met sleep guidelines in the last 7 days","High 95% confidence interval, number of persons","Number","223","units","0","v1663708426","8.2.22.3","29300","","","","0"
"2023","Manitoba","2021A000246","Males","Met sleep guidelines in the last 7 days","Percentage","Percent","239","units","0","v1663708427","8.2.22.4","60.4","","","","1"
"2023","Manitoba","2021A000246","Males","Met sleep guidelines in the last 7 days","Low 95% confidence interval, percentage","Percent","239","units","0","v1663708428","8.2.22.5","56.2","","","","1"
"2023","Manitoba","2021A000246","Males","Met sleep guidelines in the last 7 days","High 95% confidence interval, percentage","Percent","239","units","0","v1663708429","8.2.22.6","64.4","","","","1"
"2023","Manitoba","2021A000246","Females","Perceived health, excellent or very good","Number of persons","Number","223","units","0","v1663708430","8.3.1.1","32900","","","","0"
"2023","Manitoba","2021A000246","Females","Perceived health, excellent or very good","Low 95% confidence interval, number of persons","Number","223","units","0","v1663708431","8.3.1.2","31200","","","","0"
"2023","Manitoba","2021A000246","Females","Perceived health, excellent or very good","High 95% confidence interval, number of persons","Number","223","units","0","v1663708432","8.3.1.3","34700","","","","0"
"2023","Manitoba","2021A000246","Females","Perceived health, excellent or very good","Percentage","Percent","239","units","0","v1663708433","8.3.1.4","72.3","","","","1"
"2023","Manitoba","2021A000246","Females","Perceived health, excellent or very good","Low 95% confidence interval, percentage","Percent","239","units","0","v1663708434","8.3.1.5","68.3","","","","1"
"2023","Manitoba","2021A000246","Females","Perceived health, excellent or very good","High 95% confidence interval, percentage","Percent","239","units","0","v1663708435","8.3.1.6","75.9","","","","1"
"2023","Manitoba","2021A000246","Females","Perceived health, fair or poor","Number of persons","Number","223","units","0","v1663708436","8.3.2.1","","F","","","0"
"2023","Manitoba","2021A000246","Females","Perceived health, fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1663708437","8.3.2.2","","F","","","0"
"2023","Manitoba","2021A000246","Females","Perceived health, fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1663708438","8.3.2.3","","F","","","0"
"2023","Manitoba","2021A000246","Females","Perceived health, fair or poor","Percentage","Percent","239","units","0","v1663708439","8.3.2.4","4.2","","","","1"
"2023","Manitoba","2021A000246","Females","Perceived health, fair or poor","Low 95% confidence interval, percentage","Percent","239","units","0","v1663708440","8.3.2.5","2.8","","","","1"
"2023","Manitoba","2021A000246","Females","Perceived health, fair or poor","High 95% confidence interval, percentage","Percent","239","units","0","v1663708441","8.3.2.6","6.3","","","","1"
"2023","Manitoba","2021A000246","Females","Perceived mental health, excellent or very good","Number of persons","Number","223","units","0","v1663708442","8.3.3.1","21400","","","","0"
"2023","Manitoba","2021A000246","Females","Perceived mental health, excellent or very good","Low 95% confidence interval, number of persons","Number","223","units","0","v1663708443","8.3.3.2","19500","","","","0"
"2023","Manitoba","2021A000246","Females","Perceived mental health, excellent or very good","High 95% confidence interval, number of persons","Number","223","units","0","v1663708444","8.3.3.3","23300","","","","0"
"2023","Manitoba","2021A000246","Females","Perceived mental health, excellent or very good","Percentage","Percent","239","units","0","v1663708445","8.3.3.4","46.7","","","","1"
"2023","Manitoba","2021A000246","Females","Perceived mental health, excellent or very good","Low 95% confidence interval, percentage","Percent","239","units","0","v1663708446","8.3.3.5","42.6","","","","1"
"2023","Manitoba","2021A000246","Females","Perceived mental health, excellent or very good","High 95% confidence interval, percentage","Percent","239","units","0","v1663708447","8.3.3.6","50.8","","","","1"
"2023","Manitoba","2021A000246","Females","Perceived mental health, fair or poor","Number of persons","Number","223","units","0","v1663708448","8.3.4.1","9600","","","","0"
"2023","Manitoba","2021A000246","Females","Perceived mental health, fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1663708449","8.3.4.2","8200","","","","0"
"2023","Manitoba","2021A000246","Females","Perceived mental health, fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1663708450","8.3.4.3","11400","","","","0"
"2023","Manitoba","2021A000246","Females","Perceived mental health, fair or poor","Percentage","Percent","239","units","0","v1663708451","8.3.4.4","21.1","","","","1"
"2023","Manitoba","2021A000246","Females","Perceived mental health, fair or poor","Low 95% confidence interval, percentage","Percent","239","units","0","v1663708452","8.3.4.5","17.8","","","","1"
"2023","Manitoba","2021A000246","Females","Perceived mental health, fair or poor","High 95% confidence interval, percentage","Percent","239","units","0","v1663708453","8.3.4.6","24.7","","","","1"
"2023","Manitoba","2021A000246","Females","Youth's perceived life satisfaction, satisfied or very satisfied","Number of persons","Number","223","units","0","v1663708454","8.3.5.1","38900","","","","0"
"2023","Manitoba","2021A000246","Females","Youth's perceived life satisfaction, satisfied or very satisfied","Low 95% confidence interval, number of persons","Number","223","units","0","v1663708455","8.3.5.2","37400","","","","0"
"2023","Manitoba","2021A000246","Females","Youth's perceived life satisfaction, satisfied or very satisfied","High 95% confidence interval, number of persons","Number","223","units","0","v1663708456","8.3.5.3","40100","","","","0"
"2023","Manitoba","2021A000246","Females","Youth's perceived life satisfaction, satisfied or very satisfied","Percentage","Percent","239","units","0","v1663708457","8.3.5.4","85.0","","","","1"
"2023","Manitoba","2021A000246","Females","Youth's perceived life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percentage","Percent","239","units","0","v1663708458","8.3.5.5","81.8","","","","1"
"2023","Manitoba","2021A000246","Females","Youth's perceived life satisfaction, satisfied or very satisfied","High 95% confidence interval, percentage","Percent","239","units","0","v1663708459","8.3.5.6","87.7","","","","1"
"2023","Manitoba","2021A000246","Females","Youth's perceived life stress, quite a bit stressful or extremely stressful","Number of persons","Number","223","units","0","v1663708460","8.3.6.1","10500","","","","0"
"2023","Manitoba","2021A000246","Females","Youth's perceived life stress, quite a bit stressful or extremely stressful","Low 95% confidence interval, number of persons","Number","223","units","0","v1663708461","8.3.6.2","9000","","","","0"
"2023","Manitoba","2021A000246","Females","Youth's perceived life stress, quite a bit stressful or extremely stressful","High 95% confidence interval, number of persons","Number","223","units","0","v1663708462","8.3.6.3","12000","","","","0"
"2023","Manitoba","2021A000246","Females","Youth's perceived life stress, quite a bit stressful or extremely stressful","Percentage","Percent","239","units","0","v1663708463","8.3.6.4","23.0","","","","1"
"2023","Manitoba","2021A000246","Females","Youth's perceived life stress, quite a bit stressful or extremely stressful","Low 95% confidence interval, percentage","Percent","239","units","0","v1663708464","8.3.6.5","19.7","","","","1"
"2023","Manitoba","2021A000246","Females","Youth's perceived life stress, quite a bit stressful or extremely stressful","High 95% confidence interval, percentage","Percent","239","units","0","v1663708465","8.3.6.6","26.7","","","","1"
"2023","Manitoba","2021A000246","Females","Feels alone, often","Number of persons","Number","223","units","0","v1663708466","8.3.7.1","7600","","","","0"
"2023","Manitoba","2021A000246","Females","Feels alone, often","Low 95% confidence interval, number of persons","Number","223","units","0","v1663708467","8.3.7.2","6200","","","","0"
